unique_post_id,group_id,author,thread_id,content_hash,final_stress,clinical_class,label_source,label_round,label_confidence_tier,annotation_weight,class_weight,training_sample_weight,original_component_split,model_role,official_eval,moved_from_original_split,oof_fold,split_seed,dataset_hash,manifest_version,use_for_training,use_for_model_selection,use_for_final_test,exclude_from_modeling
257900941,G00015,shoroogh,9628180,191df77daa5c3bf09d63f1a87301be0f3309046b016b1e5857930b06aa2c33b2,1.871310434327066,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,0.5559748786566249,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
257972125,G00017,بالیتلبوتل,9631153,55287e37400be6ce9118fc75c4c518e76210a8546666e534415af6a491146125,4.979569828854984,Moderate,active_p2_calibrated,active_learning_round,medium,0.65,1.0556758388791745,0.8578607139351856,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
258001969,G00018,شایلین1401,9632346,f3b08482aa84cf3f791bbdf4696be884840ea92429038d25a358a15adb1127cc,1.0,Low,active_dual,active_learning_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
258003322,G00018,مامان_جوجه_خروس,9632346,1645bd415574c106fe51ed40aba92071c55f545fa5d5d74d71f312604d673a90,3.6296296296296298,Moderate,active_dual,active_learning_round,high,1.0,1.0556758388791745,1.3197857137464393,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
258004522,G00018,شایلین1401,9632346,4a845555976fcb841e9b9f4778eaf81e3f48193dd57b363b6b4f4ef778c65db5,1.871310434327066,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,0.5559748786566249,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
261005269,G02565,mahoor80,9760594,0a690cefba878998e6e78d9f24104b6e0ce38b130c61b55fec79c3a976f565d9,1.0,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
261235099,G00015,shoroogh,9770349,,6.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,1.3480661196253865,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
261626674,G02566,مالکوم___,9786806,17d934e87bed3360823421e02f8025cf6267f683e1e65e6f2a5f3ae006044404,1.7407407407407407,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
267356554,G00031,maryam1997,10033906,3c335295b3d80f159c50df20d6290a437369e585f3cee373fb3618d2de78ff8b,2.648375282959045,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,0.5559748786566249,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
267363492,G00031,maryam1997,10033906,b1c0839fdacb5831229055df74119337c007d16403090874eff63ee077354e1e,2.7407407407407405,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
267365062,G00031,maryam1997,10033906,933215d959ede624c1b7c362164e7dcc8af2663f637efb7d30cc82a4d025d212,4.979569828854984,Moderate,active_p2_calibrated,active_learning_round,medium,0.65,1.0556758388791745,0.8578607139351856,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
267365382,G00031,farimah68,10033906,30f52e0b56a81bdfc7de13c022481b686239b914f8b34a88ce2d385a5726f1f9,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,0.5559748786566249,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
269245719,G00036,nellin,10117119,8dfb207b7b64e51d6a3cfef6ec422603bb32cf9bbc2287a17d641ead52af7dde,2.0,Low,active_dual,active_learning_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
271055693,G02575,دختــــرآبانــــی۹۸,10202191,61bef775afa79cd51eddcbb463876648cd676b8da1844757d347dcece32ef1c3,5.7407407407407405,High,original_dual,original_round,high,1.0,1.198107656482396,1.4978512440282072,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
271056089,G02575,setiya26,10202191,691b57085142d062011d3a0920d8fddb1b6eb0afc92ffe279a44e552f09a25cc,1.0,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
272894651,G00039,اوجولات,10291766,31f90bea4afa74a8d05e542b84858799c572b11d712211ad8b389437113c4abc,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,0.5559748786566249,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
273009572,G02578,kosariii79__79,10238751,4aa4c73641a6beea48223e31f46473db0657aa2c9aa918fd31a2971fcdf2ecf7,2.111111111111111,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
274805847,G00049,pejvak3124,10377037,06dab1f718bfb9b3dee9d43305f3bd488e3bbd89752a7cfc62ea58135bfb46e9,3.425440131591025,Moderate,active_p2_calibrated,active_learning_round,medium,0.65,1.0556758388791745,0.8578607139351856,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
276203863,G02581,جولان,10437170,7d3b144e860024cac1c14b8732211c9fdaf7fdddbe5c981d3f335f5ebc14ca18,1.7407407407407407,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
278343497,G00055,شکموخانم,10530158,6288e9e4c553ba095f1cb0eac9812426bee992c5577e9b9873034431245e0069,3.425440131591025,Moderate,active_p2_calibrated,active_learning_round,medium,0.65,1.0556758388791745,0.8578607139351856,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
279866139,G02587,امیرعلی_حسین_,10596658,291733a48037a673f5268fc6e704082d209bc6b2fee71a48be1da8c425c583e3,1.0,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
282842535,G02591,مامان_امیر_علی,10725673,7f5d27a68547730db327a61817eda9491d46b6d3fa1fcdd024cf414ec181bb7c,2.259259259259259,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
283536818,G02592,a1370baran,10757116,f1d9e0198559c41077915ec0379cfa0c6d5f9bce64c4ad6a66b38278a97be6d2,1.0,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
285393542,G00066,nafscute,10838894,97f65c545de3c84d8671620a8ecfc08a683f9b5e88ec28d5758cde6d6aa93682,1.871310434327066,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,0.5559748786566249,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
289051453,G00073,مامانmehdi,11006992,168cc04c8882e52fdf0b72dd5bdb8e9fd7aba4583acf9e6bca1baa4fb8d4a624,1.0,Low,active_dual,active_learning_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
292097414,G02608,ارز,11147547,5bfdd4a4b41e4eaf1a8e312f36113e2993653266ed4ceb0e14828c439d86406c,1.0,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
292215607,G02609,شیطون_بلااااا,11152910,46aef8bb9bf0865e1f2c633703f4dee7ee69561a3d830b747f21a33b7ad9cafd,1.0,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
292792295,G02235,ژرمیناال,11179449,,4.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,1.1878071423717955,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
292792817,G02235,ژرمیناال,11179449,a94c0f83ba03085217c4826c3de22a50e0e4a33c1daaefdf89bb2aa4d78930c8,1.0,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
293012736,G01415,نیکوآزاد,11189897,,5.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,1.3480661196253865,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
294521720,G01354,رحا,11258649,ff59002b366568d388aef1cf335736f118fff79d4cdbaea817262651a8ebd7d6,1.0,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
295252006,G02616,نازجولی,11294477,5a94ec4d4622afa4722c6aa16d54329143a76841bf315b7ca8b595ca96cea843,2.6296296296296293,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
296923498,G00091,شهرزادجان,11358405,109a5230418456ea35831d8214aa28988acf265296c282facdc55e0871ef6de4,1.0,Low,active_dual,active_learning_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
297556559,G02621,صحراعرب,11401596,bc15a718a5f81cd8a9386f24707b485ee0526301fdd81f35e9e285f6551ddae8,3.3703703703703702,Moderate,original_dual,original_round,high,1.0,1.0556758388791745,1.3197857137464393,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
297972679,G00095,kabos,11421164,9573d6b4d5dc41229bc0f5d3cc4b732695c4b318e8c5ea1ebe4c84ceedf96570,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,0.5559748786566249,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
298881902,G02625,ماهوریا,11464879,f2feca7b54cb8d59e59b0d6dad562d92a879bfe88c0186bcabf4651436c9b749,1.0,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
299171940,G02626,lavin7880,11478047,980dacfa06ebf67d205de6c6d15601ce0721114afed6f7640e178c4cbfc2c544,4.7407407407407405,Moderate,original_dual,original_round,high,1.0,1.0556758388791745,1.3197857137464393,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
299609811,G02238,یاحسینجانم,11499506,,6.0,High,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.198107656482396,1.3480661196253865,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
301337358,G02630,عشق،دیبا,11583861,6ee3af037fd3e0848ab6c41954b71dad75b22caa380f11e8a3f835ba3a4006f9,1.0,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
301338944,G02630,نیلی۹خوش۹قلب۹۹,11583861,9cbd7a955e22f55abb5a18ed291574db969692dbd7e627d4debba8b0c2e5e249,3.3703703703703702,Moderate,original_dual,original_round,high,1.0,1.0556758388791745,1.3197857137464393,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
302709082,G00104,manijjj,11649272,2f37a0eec5f72792cac1a32c84d14ae9e091a50c563d4b3b04f66f9218e168d8,1.871310434327066,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,0.5559748786566249,test,train,False,True,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
303694559,G02631,نازلیییییی_۲,11697905,263aafadbc9801a900d77c7b7cd2062422aa0ec057e45bd020f4b172cbba6132,1.0,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
304365239,G00106,دخترپائیزی,11729979,ca6ad52853e0072c3fb2a1e3939359c2d6fe3117c188b7e0656910bcc2192d1e,3.740740740740741,Moderate,active_dual,active_learning_round,high,1.0,1.0556758388791745,1.3197857137464393,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
305472176,G02241,زی666666,11785875,,3.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,1.1878071423717955,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
305541042,G00114,fhai,11789440,fefbec4a3bbc53f0923a0bbf6f519c51f5584bc1126455944e7e035a744bb5ed,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,0.5559748786566249,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
306706831,G02242,۱۴۶۹,11849683,,3.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,1.1878071423717955,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
306978552,G02638,حس_خوب۲۰,11864668,50fb75a9927417f5447be800543fccaab7945b2fba2339acca97c3ef337ddf23,1.7407407407407407,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
307231754,G00120,عسل،بانو۲۲۸۰,11878095,1c3231845c52b471ef05da2451b51241c465f6c30cb481ca9ff1f88afda8a1e9,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,0.5559748786566249,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
307812556,G00124,5elijoooooooon,11910508,9c15858a95b21372632a3f3340070bbe762f2b2fd0cc80d402f92c1926256e9f,7.310764374750923,Very High,active_p2_calibrated,active_learning_round,medium,0.65,1.9253616657292336,1.5645826799441982,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
307838863,G00125,maria_74,11911712,06c4432efaa032ead91d2a6ea72d7bee8a5a2529734e02f048932cfd29832371,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,0.5559748786566249,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
308373646,G00131,yase_abas,11939430,49788f2b5cb6852e183e8841c5b74fcf4137e7b81c6b712bfdc9e06181007e10,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,0.5559748786566249,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
309505551,G00137,فاeze,11998274,5ada1afba13c1f71063bf5437b1a370b6c3cf5bd0bad7694dbb35605d8cca67b,1.0,Low,active_dual,active_learning_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
310232608,G02244,mamitotfarnagi,12031343,,3.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,1.1878071423717955,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
310257577,G02646,jaasmiine,12036768,9d862f1bcfaa9186e09fc40333385399896d2d70664ddb8c38733c5d03c3388a,1.0,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
310319093,G02647,alphi,12039821,ef324f705426625ae98ebcf10e35e0412c5992ef80e3722d6f6e021feb7a3656,1.0,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
310878866,G00144,خانوم_علی_آقا,12069077,deec7b26abcfed8cc99357a5b532342bd53607c98a81d35dd59fdc763693ffb2,1.0,Low,active_dual,active_learning_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
313544736,G02652,_abi_darya_aram,12214825,fa1938b69dbfdd07062db3f20356c2cc734ce2864d810bd01ab5742449335844,1.0,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
313794425,G02246,دلارام1375,12229316,,3.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,1.1878071423717955,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
314647649,G00153,زوارالحسین,12276762,e7517e5cb3942f46d31898129ff3171145f41c4ff1ba6e60cd6f0421018473c6,2.648375282959045,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,0.5559748786566249,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
314888743,G02247,اختاپوس,12290513,,4.0,Moderate,original_p1_high_selected,original_extra_person1_round,medium_high,0.9,1.0556758388791745,1.1878071423717955,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
315483616,G00155,33doya,12322898,3e981a8a6d3f812658930365e12284c64957d6918dd36e4fcae1f81fc30eef22,2.3703703703703702,Low,active_dual,active_learning_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
315483708,G00155,33doya,12322898,66b6c053cdd92ac895ea60c5b38ded29444cd022c97bc1e72b482a17bef9351e,6.111111111111111,High,original_dual,original_round,high,1.0,1.198107656482396,1.4978512440282072,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
315497619,G00002,عشق5,12297225,f8955430a6227c91acf3ae59f028f3c0e0deddfe136f806e88fd995cfc24012f,3.425440131591025,Moderate,active_p2_calibrated,active_learning_round,medium,0.65,1.0556758388791745,0.8578607139351856,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
315642970,G00156,پیتزااااتپووولی,12331928,19bb8b4b82544a1815942a44b8fab8a4bda50d2aac39399edc8bd9678cd7f3ed,4.37037037037037,Moderate,active_dual,active_learning_round,high,1.0,1.0556758388791745,1.3197857137464393,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
316519104,G00160,خانوم_طلا7,12374927,0d89f79d4c40b7a9c73ab249173aa1b692b6682de5d8dd3411d82e97674f4715,2.648375282959045,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,0.5559748786566249,val,train,False,True,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
316973553,G02661,یاسمن_۷۵,12404137,b821875ae4064c109dcfe431db0df77c40e2d0b3b418a0cb6756f2801f70780d,1.0,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
317264555,G00166,nininaz130,12419963,dd43c2af6c3db665c2e6d2da11c45ded915c91b8aa65484fad1eea59b3a7c383,5.111111111111111,High,active_dual,active_learning_round,high,1.0,1.198107656482396,1.4978512440282072,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
318483100,G02667,pangoan,12486515,ef9362c6803d36319509e253f9f8b8ccb6fbd3a030ae2799b41c4646dfb17bf4,1.6296296296296298,Low,original_dual,original_round,high,1.0,0.684177788873456,0.8553459671640382,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
318719663,G00172,مامان_دخترخوشکل,12499878,130a291eec3d563ba087207c8f0d98b315ba6ce33745e722ea849ed0bc689aa3,1.0942455856950868,Low,active_p2_calibrated,active_learning_round,medium,0.65,0.684177788873456,0.5559748786566249,train,train,False,False,0,20260804,f9b1810e611cf7b7c25ea3e15c4f4145a1df7b92435c2953b72e088a89f7e109,2,True,False,False,False
